href,payment,description,details
https://www.linkedin.com/jobs/view/data-scientist-operations-research-at-united-airlines-4289161800?position=9&pageNum=22&refId=ao3Q48b68J3%2FIqcU%2FjxdYg%3D%3D&trackingId=kdjCbo6WyVF8zt1mSzmOBA%3D%3D,"$91,770.00/yr - $119,514.00/yr","Achieving our goals starts with supporting yours. Grow your career, access top-tier health and wellness benefits, build lasting connections with your team and our customers, and travel the world using our extensive route network.

Come join us to create what’s next. Let’s define tomorrow, together.



United's Digital Technology team is comprised of many talented individuals all working together with cutting-edge technology to build the best airline in the history of aviation. Our team designs, develops and maintains massively scaling technology solutions brought to life with innovative architectures, data analytics, and digital solutions.



Provides mathematical modeling and analysis services to support critical financial, operational, and/or strategic planning decisions and engages in supporting project teams in value added activities that generate practical solutions to complex business problems, explores new business alternatives, and drives improvement in business decisions













The base pay range for this role is $91,770.00 to $119,514.00.

The base salary range/hourly rate listed is dependent on job-related, factors such as experience, education, and skills. This position is also eligible for bonus and/or long-term incentive compensation awards.

You may be eligible for the following competitive benefits: medical, dental, vision, life, accident & disability, parental leave, employee assistance program, commuter, paid holidays, paid time off, 401(k) and flight privileges.

United Airlines is an equal opportunity employer. United Airlines recruits, employs, trains, compensates and promotes regardless of race, religion, color, national origin, gender identity, sexual orientation, physical ability, age, veteran status and other protected status as required by applicable law. Equal Opportunity Employer - Minorities/Women/Veterans/Disabled/LGBT.

We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform crucial job functions. Please contact JobAccommodations@united.com to request accommodation.
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-scientist-rwd-at-valo-health-4290894198?position=10&pageNum=22&refId=ao3Q48b68J3%2FIqcU%2FjxdYg%3D%3D&trackingId=O8AjjEajJjPN%2FQ5LlilNQg%3D%3D,"$127,000.00/yr - $164,000.00/yr","About Us

Valo Health is a human-centric, AI-enabled biotechnology company working to make new drugs for patients faster. The company’s Opal Computational Platform transforms drug discovery and development through a unique combination of real-world data, AI, human translational models and predictive chemistry.

Our talented team of biologists, chemists and engineers, armed with advanced AI/ML tools, work together to break down traditional R&D silos and accelerate the speed and scale of drug discovery and development.

Valo is committed to hiring diverse talent, prioritizing growth and development, fostering an inclusive environment, and creating opportunities to bring together a group of different experiences, backgrounds, and voices to work together. We embrace new ways of learning, solve complex problems and welcome diverse perspectives that can help us advance patient-centric innovation.

Valo is headquartered in Lexington, MA, with additional offices in New York, NY and Tel Aviv, Israel. To learn more, visit www.valohealth.com.



As a Data Scientist of Real World Data, you will be a core member of a team of data scientists and data engineers building a powerful computational platform for advancing the discovery and development of new medicines. In this role, you will help curate and leverage real-world data (e.g. electronic medical record databases) to support drug development research hypothesis studies and machine learning pipelines. To do so, you will work under the guidance of colleagues in clinical informatics, epidemiology, data engineering, and machine learning to develop solutions to challenging computational problems. Successful candidates will be at the forefront of developing patient data tools and their uptake across Valo’s diverse scientific teams in an innovative startup environment that is pushing the boundaries of drug discovery.

What You'll Do...



What You Bring...



You May Also Bring...



Remote Salary Range

$127,000—$164,000 USD
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/entry-level-data-analyst-at-teksystems-4291295047?position=1&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=jYD%2BbgG%2BqevOVXFyOOG3dg%3D%3D,$24.00/hr - $26.44/hr,"Position Summary

We are seeking a detail-oriented and self-motivated Data Analyst to join our Employee Benefits Resource Team. This is an excellent opportunity for someone with a strong analytical foundation and a passion for data-driven decision-making. The ideal candidate thrives in a fast-paced environment and is eager to contribute to business intelligence initiatives, streamline reporting processes, and deliver strategic insights that drive operational excellence.

Key Responsibilities




Qualifications




Details




Pay And Benefits

The pay range for this position is $24.00 - $26.44/hr.

Eligibility requirements apply to some benefits and may depend on your job

classification and length of employment. Benefits are subject to change and may be

subject to specific elections, plan, or program terms. If eligible, the benefits

Available For This Temporary Role May Include The Following




Workplace Type

This is a fully onsite position in West Hartford,CT.

Application Deadline

This position is anticipated to close on Sep 1, 2025.

h4>About TEKsystems:

We're partners in transformation. We help clients activate ideas and solutions to take advantage of a new world of opportunity. We are a team of 80,000 strong, working with over 6,000 clients, including 80% of the Fortune 500, across North America, Europe and Asia. As an industry leader in Full-Stack Technology Services, Talent Services, and real-world application, we work with progressive leaders to drive change. That's the power of true partnership. TEKsystems is an Allegis Group company.

The company is an equal opportunity employer and will consider all applications without regards to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.

About TEKsystems And TEKsystems Global Services

We’re a leading provider of business and technology services. We accelerate business transformation for our customers. Our expertise in strategy, design, execution and operations unlocks business value through a range of solutions. We’re a team of 80,000 strong, working with over 6,000 customers, including 80% of the Fortune 500 across North America, Europe and Asia, who partner with us for our scale, full-stack capabilities and speed. We’re strategic thinkers, hands-on collaborators, helping customers capitalize on change and master the momentum of technology. We’re building tomorrow by delivering business outcomes and making positive impacts in our global communities. TEKsystems and TEKsystems Global Services are Allegis Group companies. Learn more at TEKsystems.com.

The company is an equal opportunity employer and will consider all applications without regard to race, sex, age, color, religion, national origin, veteran status, disability, sexual orientation, gender identity, genetic information or any characteristic protected by law.
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-local-crafts-4288820038?position=2&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=V1LqCooRzwm1RrnplFnu1Q%3D%3D,"$61,800.00/yr - $73,300.00/yr","Location: Hybrid or Remote / Austin, TX / Dallas-Fort-Worth, TX / Vancouver, WA / Columbus, OH / Full Time

This position is not eligible for sponsorship or approved for third party recruiters.



We are seeking an innovative to join our team. You will play a crucial role in analyzing and interpreting complex data sets to help drive key marketing decisions. You will be responsible for gathering, cleansing, and transforming large datasets into actionable insights. This requires a strong understanding of statistical analysis and data modeling techniques. The ideal candidate will have a passion for data, strong problem-solving skills, and a keen attention to detail.







Our team consists of over 160 members located across the United States. With a shared commitment and passion for innovation, we value user-friendly designs and outstanding quality. Every day, we are dedicated to designing, creating, manufacturing, and delivering craft products to our enthusiastic makers worldwide.



formerly Premier Needle Arts) is responsible for managing a portfolio of seven well-known consumer brands: Berroco, Jimmy Beans Wool, Madelinetosh, Connecting Threads, Knit Picks, Superior Threads, and Crochet.com. Our approach is hands-on, and our priority is to provide fabrics, threads, yarns, and tools that align with our customers' preferences while maintaining exceptional quality.

Our products are available through various channels, including our dedicated consumer websites, Amazon, wholesale distributors, local retail partners, and consumer shows. Crafts Group is headquartered in Vancouver, WA and is part of the Blue Point Capital Partners family.

As an equal opportunity employer, Local Crafts Group is dedicated to fostering a supportive and inclusive work environment. We value each team member, empowering them to reach their full potential. We are committed to creating an inclusive atmosphere for all employees. Join us in inspiring a love for creativity among our customers.











We provide a competitive compensation and benefits package. Pay rates are based on your skills, experience and location; bonus opportunities are based on both company and individual performance.



$67,725 - $73,100 in Vancouver, WA

$61,800 - $73,300 in Murray, UT

$58,656 - $68,800 in Columbus, OH

$61,100 - $77,400 in N Smithfield, RI

Candidates from different locations within the United States may receive varying salary offers.



Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289526296?position=3&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=tG1Q%2Bu9NtX1nYnhQ2eTYAA%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote

Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-rocket-innovation-studio-4289121311?position=4&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=%2FjdWGVypsCtNUWbZvqYwdQ%3D%3D,,"Description

As the Machine Learning Engineer, you design and develop scalable systems and frameworks to support the deployment, monitoring, and governance of machine learning models. This role acts as a bridge between data science and production, enabling reproducible, auditable, and high-performing ML workflows across the organization.







Minimum Qualifications









Our team members fuel our strategy, innovation and growth, so we ensure the health and well-being of not just you, but your family, too! We go above and beyond to give you the support you need on an individual level and offer all sorts of ways to help you live your best life. We are proud to offer eligible team members perks and health benefits that will help you have peace of mind. Simply put: We’ve got your back. Check out our full list of Benefits and Perks.



was founded in 1985. Today, we’re a Detroit-based, publicly traded company with a mission to Help Everyone Home. At Rocket Mortgage, we believe that home is more than the house you live in. Our wide variety of home loan options, tools and resources empower our clients to achieve their homeownership dreams. We’re known as experts in the mortgage industry, but we’re also innovators – we strive to create the best experiences for our clients from beginning to end. And we’re not your typical employer. We’re insistently different in how we look at the world and are committed to an inclusive workplace where every voice is heard.



Apply Now
Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-medella-life-4289760915?position=5&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=zRuPRgTymwiUi2%2B%2F0XaYZg%3D%3D,,"About the Role
We are seeking a skilled Machine Learning Engineer to design, build, and deploy production-grade ML models that drive innovation across our products and services. You will work closely with data scientists, software engineers, and business stakeholders to translate cutting-edge research into scalable, real-world applications. This role is ideal for someone who thrives at the intersection of .



Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/people-analytics-data-analyst-at-vertisystem-4289115563?position=6&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=e1eFLQDtF%2F9RiRTdwOJqeg%3D%3D,$55.00/hr - $60.00/hr,"Job Title: People Analytics Data Analyst
Location: Fully Remote Role
Duration: 12- Months Contract with Possible Extension
Pay Range: $55-$60 Per hour on W2





Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/decision-scientist-at-concord-4289039571?position=7&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=4IeJLQn%2BcD8QcClEWFOOcg%3D%3D,"$75,000.00/yr - $120,000.00/yr","About Us
Concord isn't your typical consulting firm; we're an execution focused company passionate about delivering results. Our mission is to help clients enhance customer experiences, optimize operations, and revolutionize product offerings through seamless integration, optimization, and activation of technology and data.








Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/ai-research-engineer-at-weekday-ai-yc-w21-4289921241?position=8&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=vjIhyUGGZPBX%2BttFTMPjCQ%3D%3D,,"This role is for one of the Weekday's clients

Min Experience: 6 years

JobType: full-time

As an AI Research Engineer, you will be responsible for designing, developing, and deploying advanced AI/ML models, contributing to fundamental research, and translating theoretical breakthroughs into practical, scalable systems. You will collaborate with cross-functional teams of data scientists, engineers, and product managers to drive innovation and shape the future of our AI-driven products and services.











Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/ai-engineering-intern-at-tellius-4280261946?position=9&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=1OkGd5x8kzF27w9G5wS1lQ%3D%3D,,"Tellius enables organizations to get faster insights and act upon cloud-scale enterprise data using AI-powered automation. Any user can ask any question across billions of records via a ChatGPT-like interface, understand “why” metrics change via AI insights that surface hidden key drivers and trends, and leverage agentic flows to perform complex multipart analysis easily — in a self-service manner. Unlike traditional BI tools, Tellius excels at ad hoc analysis, deep dives, and business-friendly advanced analytics.



Show more","Seniority level
Internship"
https://www.linkedin.com/jobs/view/artificial-intelligence-applications-engineer-at-toyota-north-america-4289081243?position=10&pageNum=25&refId=mXm9ep98j69l51hvmUFnZg%3D%3D&trackingId=syCjwaHHwfVxiQNNuY9cVA%3D%3D,,"Overview

Who we are

Collaborative. Respectful. A place to dream and do. These are just a few words that describe what life is like at Toyota. As one of the world’s most admired brands, Toyota is growing and leading the future of mobility through innovative, high-quality solutions designed to enhance lives and delight those we serve. We’re looking for talented team members who want to Dream. Do. Grow. with us.





Toyota’s Enterprise Artificial Intelligence Department is looking for a passionate and highly motivated



The primary responsibility of this role is to research and develop systems and platforms for enabling the use of Generative AI at Toyota Motors North America.

Reporting to the Principal AI Engineer, the person in this role will support the Enterprise Artificial Intelligence department's objective to enable new uses of Generative AI for Toyota Motors North America.















During your interview process, our team can fill you in on all the details of our industry-leading benefits and career development opportunities. A few highlights







Our success begins and ends with our people. We embrace all perspectives and value unique human experiences. Respect for all is our North Star. Toyota is proud to have 10+ different Business Partnering Groups across 100 different North American chapter locations that support team members’ efforts to dream, do and grow without questioning that they belong.

Applicants for our positions are considered without regard to race, ethnicity, national origin, sex, sexual orientation, gender identity or expression, age, disability, religion, military or veteran status, or any other characteristics protected by law.

Have a question, need assistance with your application or do you require any special accommodations? Please send an email to talent.acquisition@toyota.com.
Show more","Seniority level
Not Applicable"
https://www.linkedin.com/jobs/view/data-scientist-marketing-ai-agents-at-mai-4290537150?position=1&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=Qzec6CYjmR9RqHy0TvA70A%3D%3D,,"The Opportunity: Be the Human Intelligence Behind Our Artificial Intelligence

Are you passionate about the intersection of data, AI, and real-world impact? Do you want to do more than just analyze data—do you want to teach an AI how to think?









Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-remote-opportunity-at-vetsez-4291207106?position=2&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=%2Bky0pVFkl9DhxCyDHUYDmw%3D%3D,,"VetsEZ is seeking a Data Analyst / Quality Analyst to support healthcare data integration and validation efforts within the Department of Veterans Affairs (VA). This role provides analysis, testing, and quality monitoring support for large-scale data migration and syndication activities tied to VA’s Electronic Health Record Modernization (EHRM) initiative. The ideal candidate combines strong SQL and analytical skills with experience in data validation, source-to-target verification, and healthcare data interpretation.

The candidate must reside within the continental US.

















Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability, or protected veteran status.

Sorry, we are unable to offer sponsorship at this time.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-intern-privacy-and-data-protection-office-2025-start-bs-ms-at-tiktok-4277125476?position=3&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=mI9gZzI0167YQrJJ%2FbD6nw%3D%3D,,"Responsibilities

About the team

PDPO(Privacy and Data Protection Office) is the organization to lead, supervise, and empower all TikTok's privacy work in an accountable and industry leading way. This team is the expert in the landscape of privacy risks and passionate about consulting across the company on implementing the proper safeguards and technical mitigations to ensure that our users’ privacy is honored across the TikTok's products and platforms.

We are looking for talented individuals to join us for an internship in 2025. Internships at TikTok aim to offer students industry exposure and hands-on experience. Turn your ambitions into reality as your inspiration brings infinite opportunities at TikTok.

This internship will be project based.

Candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply. The application limit is applicable to TikTok and its affiliates' jobs globally. Applications will be reviewed on a rolling basis. We encourage you to apply as early as possible.







Minimum Qualifications:







By submitting an application for this role, you accept and agree to our global applicant privacy policy, which may be accessed here: https://careers.tiktok.com/legal/privacy

Job Information

【For Pay Transparency】Compensation Description (Hourly) - Campus Intern

The hourly rate range for this position in the selected city is $35- $35.

Benefits may vary depending on the nature of employment and the country work location. Interns have day one access to health insurance, life insurance, wellbeing benefits and more. Interns also receive 10 paid holidays per year and paid sick time (56 hours if hired in first half of year, 40 if hired in second half of year). Interns who are not working 100% remote may also be eligible for housing allowance.

The Company reserves the right to modify or change these benefits programs at any time, with or without notice.



Qualified applicants with arrest or conviction records will be considered for employment in accordance with all federal, state, and local laws including the Los Angeles County Fair Chance Ordinance for Employers and the California Fair Chance Act. Our company believes that criminal history may have a direct, adverse and negative relationship on the following job duties, potentially resulting in the withdrawal of the conditional offer of employment:





TikTok is the leading destination for short-form mobile video. At TikTok, our mission is to inspire creativity and bring joy. TikTok's global headquarters are in Los Angeles and Singapore, and we also have offices in New York City, London, Dublin, Paris, Berlin, Dubai, Jakarta, Seoul, and Tokyo.

Why Join Us

Inspiring creativity is at the core of TikTok's mission. Our innovative product is built to help people authentically express themselves, discover and connect – and our global, diverse teams make that possible. Together, we create value for our communities, inspire creativity and bring joy - a mission we work towards every day.

We strive to do great things with great people. We lead with curiosity, humility, and a desire to make impact in a rapidly growing tech company. Every challenge is an opportunity to learn and innovate as one team. We're resilient and embrace challenges as they come. By constantly iterating and fostering an ""Always Day 1"" mindset, we achieve meaningful breakthroughs for ourselves, our company, and our users. When we create and grow together, the possibilities are limitless. Join us.

Diversity & Inclusion

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We are passionate about this and hope you are too.

TikTok Accommodation

TikTok is committed to providing reasonable accommodations in our recruitment processes for candidates with disabilities, pregnancy, sincerely held religious beliefs or other reasons protected by applicable laws. If you need assistance or a reasonable accommodation, please reach out to us at https://tinyurl.com/RA-request
Show more","Seniority level
Internship"
https://www.linkedin.com/jobs/view/data-engineering-ai-ml-lead-at-imaginex-4290869965?position=4&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=3%2FXwiOEZmuunDsu26WM3%2BQ%3D%3D,,"At ImagineX, we're more than just a digital services firm—we're a community driven by a shared passion for innovation, collaboration, and excellence. We believe that exceptional talent thrives in an environment that values creativity, mutual respect, and personal growth. By tackling complex challenges and shaping the future of industries, we empower our team members to push boundaries, think boldly, and make a meaningful impact.

Position: Data Engineering & AI/ML Lead ImagineX is looking for a visionary Data Engineering & AI/ML Practice Lead to drive strategic and technical excellence while championing our culture of collaboration and innovation. This role blends leadership with hands-on involvement, allowing you to contribute to our clients’ success while fostering a supportive and dynamic team environment.

What You’ll Do:



Key Requirements:





Powered by JazzHR

PDSwss2EXk
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/senior-data-scientist-research-operations-data-science-at-google-4289481849?position=5&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=XPliU7TOFfWduZGsAq85GA%3D%3D,"$166,000.00/yr - $244,000.00/yr","Note: By applying to this position you will have an opportunity to share your preferred working location from the following: San Francisco, CA, USA; New York, NY, USA; Sunnyvale, CA, USA.Minimum qualifications:









Operations Data Science (ODS) is a team of Data Science and Business Analysis experts, who provide model-based decision support to scale Google's Technical Infrastructure optimally.

In this role, you will lead data modeling and estimation efforts for our Google Cloud Carbon Footprint product. You will collaborate with internal teams to gather, analyze, and interpret data related to Google Cloud software usage, resource consumption, energy consumption, and carbon emissions. You will work to enhance the value of the Google Cloud Carbon Footprint by more accurately estimating the energy consumption and carbon emissions of customers' workloads and projects. You will build problem-solving tools to clearly identify energy and carbon-savings opportunities for customers. Additionally, you will quantify the opportunity size of potential Cloud carbon-efficiency projects and prioritize these to build Cloud features that help customers reduce their emissions.

The Google Climate Operations team is responsible for ensuring Google achieves 24/7 Carbon-Free Energy and Zero emissions for our global operations and value chain by 2030. The team works cross-functionally across our global operations and hardware supply chains to develop and scale new solutions on energy and carbon. It also leads efforts to create the external market environments necessary to drive decarbonization in a way that facilitates these goals and enables others to do so as well.

The US base salary range for this full-time position is $166,000-$244,000 + bonus + equity + benefits. Our salary ranges are determined by role, level, and location. Within the range, individual pay is determined by work location and additional factors, including job-related skills, experience, and relevant education or training. Your recruiter can share more about the specific salary range for your preferred location during the hiring process.

Please note that the compensation details listed in US role postings reflect the base salary only, and do not include bonus, equity, or benefits. Learn more about benefits at Google .






Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form .
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-at-mastech-digital-4286320623?position=6&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=q4X%2BdLjOU7D7x044ZhnXug%3D%3D,,"Position Title: Data Analyst
Duration:12-24 Months Contract work with huge possible extension
Work Location: Remote (Client in San Francisco, CA)
Client is seeking a Workforce Analytics and AI Manager to support client’s Corporate Services and Gen AI offerings. This position will focus on delivering innovative solutions, research, and insights for key clients through data, analytics, and AI.




Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-at-fit-match-ai-4289338001?position=7&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=Q4hLHaEUUQeaWVzIerUrww%3D%3D,"$150,000.00/yr - $180,000.00/yr","About The Role

FIT:MATCH is seeking a highly skilled and innovative Data Scientist with 3D and Computer vision experience to join our team. In this role, you will play a key role in designing and optimizing 3D data collection, processing, and analytics. You will be at the forefront of cutting-edge technology, contributing to the development of systems with applications across various industries. All source code is written to formalized, detailed, coding standards.

















Cloud Services: AWS Console, Amazon EC2, Amazon S3, AWS Lambda, Amazon RDS, DynamoDB







Fit:match is a B2B2C technology company on a mission to revolutionize the apparel industry through data science to deliver increased relevance and satisfaction for shoppers, improve retail economics, and help the industry as a whole make significant strides towards sustainable apparel retail. We are looking for people who share the same passion.

Fit: Match is backed by an investor group including experienced angel investors, institutional firms, and multi-billion dollar retailers. The best part of working at Fit:Match is without a doubt, the people. We pride ourselves on hiring team members who embody our people characteristics of low ego, collaboration, dependability, and proven domain expertise. At Fit:Match, you would work cross-functionally with another top global talent with experience in the technology, data science, apparel design and fit, marketing, and retail industries. We obsess over growth, speed, and accuracy. We love a scrappy idea, an out-of-the-box growth hack, and live for reimagining and trying new things.
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-scientist-r-d-remote-u-s-at-pulsepoint-4291297529?position=8&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=SVkWXtVrn7kl9yiRk8JvNw%3D%3D,"$75,000.00/yr - $90,000.00/yr","About PulsePoint:
PulsePoint is a fast-growing healthcare technology company (with adtech roots) using real-time data to transform healthcare. We help brands and agencies interpret the hard-to-read signals across the health journey and unify these digital determinants of health with real-world data to produce the most dimensional view of the customer. Our award-winning advertising platforms use machine learning and programmatic automation to seamlessly activate this data, making marketing, predictive analytics, and decision support easy and instantaneous.












Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/data-analyst-at-kforce-inc-4290884273?position=9&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=ET6dsYCkZa2kZsczqY2ohQ%3D%3D,$20.00/hr - $24.00/hr,"Responsibilities

Kforce has a client that is seeking a Data Analyst in Warren, MI. Responsibilities:







The pay range is the lowest to highest compensation we reasonably in good faith believe we would pay at posting for this role. We may ultimately pay more or less than this range. Employee pay is based on factors like relevant education, qualifications, certifications, experience, skills, seniority, location, performance, union contract and business needs. This range may be modified in the future.

We offer comprehensive benefits including medical/dental/vision insurance, HSA, FSA, 401(k), and life, disability & ADD insurance to eligible employees. Salaried personnel receive paid time off. Hourly employees are not eligible for paid time off unless required by law. Hourly employees on a Service Contract Act project are eligible for paid sick leave.

Note: Pay is not considered compensation until it is earned, vested and determinable. The amount and availability of any compensation remains in Kforce's sole discretion unless and until paid and may be modified in its discretion consistent with the law.

This job is not eligible for bonuses, incentives or commissions.

Kforce is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, pregnancy, sexual orientation, gender identity, national origin, age, protected veteran status, or disability status.

By clicking “Apply Today” you agree to receive calls, AI-generated calls, text messages or emails from Kforce and its affiliates, and service providers. Note that if you choose to communicate with Kforce via text messaging the frequency may vary, and message and data rates may apply. Carriers are not liable for delayed or undelivered messages. You will always have the right to cease communicating via text by using key words such as STOP.
Show more","Seniority level
Associate"
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289521836?position=10&pageNum=27&refId=16lhBV%2B0Db7ih%2Bz%2FKVH0%2BA%3D%3D&trackingId=A2eqlxtytNJo%2BNdb%2F2F7LQ%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote

Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289526233?position=1&pageNum=30&refId=9LYAMNqiNS2%2FYhplaaQVlQ%3D%3D&trackingId=Ly9JNX0596fODwseMYxp7g%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote

Show more","Seniority level
Entry level"
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-stefanini-north-america-and-apac-4289394025?position=2&pageNum=30&refId=9LYAMNqiNS2%2FYhplaaQVlQ%3D%3D&trackingId=qtXxalcxHq1LALYg4hQ3JA%3D%3D,,"Details:

Job Description

Stefanini Group is hiring!





Machine Learning Engineer will be responsible for predicting and/ or extracting meaningful trends/ patterns/ recommendations from raw data, leveraging data science methodologies including Machine Learning (ML), predictive modeling, math, statistics, advanced analytics, etc.





Job Requirements















Stefanini takes pride in hiring top talent and developing relationships with our future employees. Our talent acquisition teams will never make an offer of employment without having a phone conversation with you. Those face-to-face conversations will involve a description of the job for which you have applied. We also speak with you about the process, including interviews and job offers.



The Stefanini Group is a global provider of offshore, onshore and near shore outsourcing, IT digital consulting, systems integration, application, and strategic staffing services to Fortune 1000 enterprises around the world. Our presence is in countries like the Americas, Europe, Africa, and Asia, and more than four hundred clients across a broad spectrum of markets, including financial services, manufacturing, telecommunications, chemical services, technology, public sector, and utilities. Stefanini is a CMM level 5, IT consulting company with a global presence. We are a CMM Level 5 company.

Show more","Seniority level
Mid-Senior level"
