href,payment,description,details
https://www.linkedin.com/jobs/view/data-scientist-at-workday-4287166845?position=2&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=WpwCphsPnC9G3FV06P%2FSzA%3D%3D,,,
https://www.linkedin.com/jobs/view/artificial-intelligence-intern-at-elite-bricks-4290250096?position=3&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=WqKCEoMD%2BLf%2FviVQO0jC%2Bg%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-core-one-4289148597?position=4&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=6ngEqhBvPt1RfY9N33DmDA%3D%3D,,"Join our team at Core One! Our mission is to be at the forefront of devising analytical, operational and technical solutions to our Nation's most complex national security challenges. In order to achieve our mission, Core One values people first! We are committed to recruiting, nurturing, and retaining top talent! We offer a competitive total compensation package that sets us apart from our competition. Core One is a team-oriented, dynamic, and growing company that values exceptional performance!

Assist the Resources and Analysis Directorate in the development and documentation of detailed data requirements for application systems in a logical data model. Develop the analysis, creation, acquisition, maintenance, and use characteristics of the data identified. Ensure compliance with data management policies, guidance, and standards. Evaluate data reuse, data integration, and data compliance and develop strategies based on stewardship and authorities. Develop physical schemas that address functional and technical requirements for the database including data sharing as appropriate. Develop, construct, test, and maintain data architectures. Develop information displays, decision briefings, analytical papers, and facilitate senior leader discussions.

Basic Qualifications:




Additional Qualifications:




Clearance: Applicants selected will be subject to a security investigation and may need to meet eligibility requirements for access to classified information; TS/SCI clearance is required.



__PRESENT",
https://www.linkedin.com/jobs/view/data-scientist-remote-at-lensa-4291232242?position=5&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=K1Trx%2BvU4JNO%2BeZKmfh%2BNg%3D%3D,"$120,000.00/yr - $160,000.00/yr","Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for GovCIO. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.



GovCIO is currently seeking a Data Scientist (Remote) to become a subject matter expert on our Team. This position is fully remote, full time and available to candidates within the Continental United States (CONUS).

: The contract has not been awarded; this position remains unfunded and is contingent upon the award of the contract.



GovCIO is seeking a Data Scientist Team Lead who will apply senior application product expert skills to support building processes that manage and improve OIT’s response posture to system events impacting end users and Veterans. This includes working with business partners to improve communication and responsiveness to application failures by minimizing impacts in performance degradation and availability, working towards a significant reduction in application downtime and impact to the users. You will be directing an analytics team including statisticians, data analysts and data scientists to support the group objectives.









Ability to obtain and maintain a suitability/Public Trust clearance.

#CCSS



GovCIO is a team of transformers--people who are passionate about transforming government IT. Every day, we make a positive impact by delivering innovative IT services and solutions that improve how government agencies operate and serve our citizens.

But we can't do it alone. We need great people to help us do great things - for our customers, our culture, and our ability to attract other great people. We are changing the face of government IT and building a workforce that fuels this mission. Are you ready to be a transformer?





If you are selected to move forward through the process, here’s what you canexpect:







At GovCIO, we consistently hear that meaningful work and a collaborative team environment are two of the top reasons our employees enjoy working here. In addition, our employees have access to a range of perks and benefits to support their personal and professional well-being, beyond the standard company offered health benefits, including:



Our employees’ unique talents and contributions are the driving force behind our success in supporting our customers, which ultimately fuels the success of our company. Join us and be a part of a culture that invests in its people and prioritizes continuous enhancement of the employee experience.

All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, disability, or status as a protected veteran. EOE, including disability/vets.



The posted pay range, if referenced, reflects the range expected for this position at the commencement of employment, however, base pay offered may vary depending on multiple individualized factors, including market location, job-related knowledge, skills, education, experience, and internal equity. The total compensation package for this position may also include other compensation elements, to be discussed during the hiring process. If hired, employee will be in an “at-will position” and the GovCIO reserves the right to modify base salary (as well as any other discretionary payment or compensation program) at any time, including for reasons related to individual performance, GovCIO or individual department/team performance, and market factors.



USD $120,000.00 - USD $160,000.00 /Yr.

Submit a referral to this job (https://careers-govcio.icims.com/jobs/6303/data-scientist-%28remote%29/job?mode=apply&apply=yes&in_iframe=1&hashed=-1834385473)









If you have questions about this posting, please contact support@lensa.com
Show more","Seniority level
Mid-Senior level"
https://www.linkedin.com/jobs/view/data-analyst-remote-pst-hours-at-lorien-4290842753?position=6&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=UJbfkb7cLK5Ds%2FyWpjXlDg%3D%3D,,,
https://www.linkedin.com/jobs/view/senior-data-scientist-at-spalding-a-saalex-company-4290955351?position=7&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=wZZBZLrEFLkWTmdzfaM23g%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-allianceit-inc-4288730752?position=8&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=uKOM%2FVyr1GFQ%2FWEqYnjd%2FA%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-iii-research-ads-insight-and-measurement-at-google-4289013002?position=9&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=27cHiuV8VJK9oTXqLMrvyA%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-engineer-large-language-models-at-john-snow-labs-4289926906?position=10&pageNum=35&refId=nHgNW7P1%2FYXIBTKtF9dgmg%3D%3D&trackingId=j9VX8FZMaBCIGtr4QnUazw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-science-business-analyst-intern-fall-2025-at-lensa-4290648695?position=1&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=3VohZLyaeyMrAfKL9PSIWw%3D%3D,,,
https://www.linkedin.com/jobs/view/senior-data-scientist-research-operations-data-science-at-google-4289489154?position=2&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=vd7HvusvrabaXgoJTZvQog%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-lensa-4291236305?position=3&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=RJ9tQWBjXKpwdVGw17lF3w%3D%3D,,,
https://www.linkedin.com/jobs/view/applied-ai-ml-senior-associate-at-cerberus-capital-management-4289937936?position=4&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=H9L%2BBj6peifxr8B%2FAof%2FrQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-intern-tiktok-search-2026-summer-bs-ms-at-tiktok-4279796609?position=5&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=Di18q1pl%2FiGMmNCg0TGawQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289520789?position=6&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=ex0CUG3H7Kgx0VkJlzck2g%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote",
https://www.linkedin.com/jobs/view/data-analytics-intern-summer-2026-at-lensa-4289216137?position=7&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=6DSwVz0Ov%2F1omZEM87q96Q%3D%3D,,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Republic Airways. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.



Human Resources

: Republic Airways is proud to offer an internship program that prepares students for the workforce. While we provide resources to help interns sharpen skills and make meaningful contributions in their department, we also provide the following during the internships:



















Ability to read, analyze, and interpret common scientific and technical journals, financial reports, and legal documents. Ability to respond to common inquiries or complaints from customers, regulatory agencies, or members of the business community. Ability to effectively present information to top management, public groups, and/or boards of directors.



Ability to define problems, collect data, establish facts, and draw valid conclusions. Ability to interpret an extensive variety of technical instructions in mathematical or diagram form and deal with several abstract and concrete variables. Able to read and interpret technical, regulatory and contractual documentation. Able to maintain confidentiality.



Makes day to day decisions used to support strategic direction. Decisions often require some thought without established precedents or procedures. Decisions tend to be short term and usually of moderate cost. Able to work independently or as part of a team to drive results.















All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.



All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.

Founded in 1974 and headquartered in Indianapolis, Indiana, Republic Airways is one of the largest regional airlines in North America. Republic operates a fleet of 200+ Embraer 170/175 aircraft and offers scheduled passenger service with 900 daily flights to 80+ cities in the U.S. and Canada.

Republic continues to lead the way in innovation and operational excellence for 50 years. The unrivaled work being done by our over 6,000 Associates sets us apart from the competition. We are in an era of growth and untapped potential across the aviation industry. It’s an exciting time to be part of our Company, from corporate positions to the flight deck. No matter your role, your opportunities are elevated at Republic Airways.

Republic Airways fosters a culture of trust, respect, care and fun. We believe our people and the passion they bring to their work is what distinguishes us. We work to encourage, support and invest in our Associates both professionally and personally. We live and breathe our Vision, Mission, Culture Statement and Guiding Principles — those words are put into action each and every day at Republic.

If you have questions about this posting, please contact support@lensa.com",
https://www.linkedin.com/jobs/view/data-analyst-at-lutz-4290875214?position=8&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=xO5h2mwdEY89OyS32xIiKA%3D%3D,,Company: Lutz,
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289521633?position=9&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=cauHNyRSt%2BcWn2qpDr4smQ%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289526282?position=10&pageNum=37&refId=JfcwkoQEyRHR1dw6KyqHxg%3D%3D&trackingId=WBQVazPU8bemNYYhCE%2F%2Bmg%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote",
https://www.linkedin.com/jobs/view/ai-ml-engineer-at-stem-it-4288945018?position=1&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=iIFJm4m7nR2FtY6kzxaUfA%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-spectrum-4289202589?position=2&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=odS1qHdQQstPx%2FBByN5jRw%3D%3D,,"This role requires the ability to work lawfully in the U.S. without employment-based immigration sponsorship, now or in the future.

The Data Scientist plays a key role in our data driven audits and is responsible for the design, development and maintenance of data analysis and visualizations to support the audit plan, including requirements gathering, data validation, analysis execution and results reporting using visualization tools. The position requires regular communication with the audit team to define requirements and present deliverables.

Actively and consistently support all efforts to simplify and enhance the customer experience.

Design and develop analytic solutions to support our audit plan, including but not limited to:



Identify risks and escalate to management appropriately.

Participate in discussions and interface with various departments to research, define, and document requirements.

Proactively seek clarification of requirements and direction; takes responsibility when needed.

Executes special projects as needed and performs other duties as requested.











Bachelor’s degree in Computer Science or related field or an equivalent combination of education, training and experience



















BDA303 2025-59997 2025

Here, our employees don’t just have jobs, they're building careers. That’s why we offer a comprehensive pay and benefits package that rewards employees for their contributions to our success, supporting all aspects of their well-being at every stage of life.

A qualified applicant’s criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

Charter Communications is known by our Spectrum products and services, including: Spectrum Internet®, TV, Mobile and Voice, Spectrum Networks, Spectrum Business and Spectrum Reach. When you join our team, you’ll be keeping our customers connected to what matters most in 41 states across the U.S. Watch this video to learn more.

We’re committed to growing a workforce that reflects the customers and communities we serve – providing opportunities for employment and advancement to all team members. Spectrum is an Equal Opportunity Employer, including job seekers with disabilities and veterans. Learn about Life at Spectrum.",
https://www.linkedin.com/jobs/view/data-scientist-at-keyence-corporation-4288275675?position=3&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=S5jF4bahd%2BEnYqaWDersfA%3D%3D,,,
https://www.linkedin.com/jobs/view/ai-software-engineer-at-anika-systems-4290920425?position=4&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=5BF26gDMjN7eSLYDpx0HEg%3D%3D,,"Anika Systems is an outcome-driven technology solutions firm that guides federal agencies in solving complex business challenges and preparing for the future. Our services span , with a specialized focus on and . We are dedicated to delivering forward-thinking solutions that accelerate the critical missions of our government clients. Through our VITAL Innovation Lab, we invest heavily in research and development to anticipate mission needs and deliver cutting edge solutions.

This position is currently remote; however, in accordance with federal contract requirements and company policy, there may be future changes to work location expectations. Candidates should be prepared for the possibility of a return to the office, either partially or fully, based on client directives, contractual obligations, or company policies. Any such changes will be communicated in advance.

Must be a U.S. Citizen with the ability to obtain and maintain a government suitability clearance.



As an you will translate emerging research into production ready, Generative AI capabilities that improve the way federal agencies serve the public. You will own the full lifecycle—from ideation and prototyping through cloud deployment and MLOps—while working in a small, highly collaborative team of engineers, data scientists, and domain experts.









: Aspiration to develop leadership and team management skills.

Powered by JazzHR

GXfroNYuN4",
https://www.linkedin.com/jobs/view/machine-learning-engineer-ii-ai-security-at-uber-4290259901?position=5&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=yBJwIwHMWXjR3HjYuAUvkA%3D%3D,,,
https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-coleman-research-4286304574?position=6&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=6xi%2F7JGi6nkFBLQhX%2FKNpg%3D%3D,,About Us,
https://www.linkedin.com/jobs/view/strategy-operations-manager-at-pinterest-4289745271?position=7&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=1JoUwl1IZUHXOysBUww3cA%3D%3D,,"About Pinterest

Millions of people around the world come to our platform to find creative ideas, dream about new possibilities and plan for memories that will last a lifetime. At Pinterest, we’re on a mission to bring everyone the inspiration to create a life they love, and that starts with the people behind the product.

Discover a career where you ignite innovation for millions, transform passion into growth opportunities, celebrate each other’s unique experiences and embrace the flexibility to do your best work. Creating a career you love? It’s Possible.

Pinterest Support Operations (PSO) is the primary customer support function at Pinterest and a key part of the customer experience with our consumer and ad products. As a Strategy & Operations Manager on the team, you’ll drive critical insights and operating mechanisms that connect Support to business outcomes. You’ll partner with leaders across Product, Engineering, Sales, and Trust & Safety to fundamentally improve how we execute. With exceptional analytical skills, an insatiable curiosity, and an entrepreneurial, “get stuff done” mindset, you’ll help us build the future of support —shaping the executive agenda and driving changes that will impact Pinners, Advertisers, Merchants, Creators, and Business Partners at scale.





















At Pinterest we believe the workplace should be equitable, inclusive, and inspiring for every employee. In an effort to provide greater transparency, we are sharing the base salary range for this position. The position is also eligible for equity. Final salary is based on a number of factors including location, travel, relevant prior experience, or particular skills and expertise.



US based applicants only

$97,104—$199,920 USD



Pinterest is an equal opportunity employer and makes employment decisions on the basis of merit. We want to have the best qualified people in every job. All qualified applicants will receive consideration for employment without regard to race, color, ancestry, national origin, religion or religious creed, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, age, marital status, status as a protected veteran, physical or mental disability, medical condition, genetic information or characteristics (or those of a family member) or any other consideration made unlawful by applicable federal, state or local laws. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you require a medical or religious accommodation during the job application process, please complete this form for support.",
https://www.linkedin.com/jobs/view/data-analyst-at-bamboo-insurance-4276870643?position=8&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=CGlo1qaIDgbb89i8voYHEg%3D%3D,,"Job Summary

We are seeking a technically proficient and detail-driven Data Analyst with 3+ years of experience to support our data initiatives in the Property & Casualty (P&C) Insurance domain. This role will focus on understanding and optimizing data systems across policy, claims, underwriting, finance and accounting, and reporting functions. You will analyze complex insurance data structures, design schemas, conduct thorough data validation, and enable high-quality data flows that support business intelligence, regulatory reporting, and strategic decision-making.





















Starting at $80,000 annually. Candidate's skills, experience and abilities will be taken into consideration for final offer.",
https://www.linkedin.com/jobs/view/business-data-analyst-remote-only-w2-at-chelsoft-solutions-co-4288948593?position=9&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=xInGz82n3K75Foo6pCMQQg%3D%3D,,,
https://www.linkedin.com/jobs/view/program-manager-economic-graph-research-institute-at-linkedin-4288234203?position=10&pageNum=40&refId=LXL1PAbfffkkgWLDlMAmnQ%3D%3D&trackingId=56hCRuD0xadL%2FPuGmphr%2BQ%3D%3D,,,
https://www.linkedin.com/jobs/view/sigma-data-analyst-at-isotalent-4289509904?position=1&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=ER7WYRF2fmKOx1iA1oJDXw%3D%3D,,,
https://www.linkedin.com/jobs/view/junior-artificial-intelligence-engineer-at-brooksource-4290858553?position=2&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=Pq4FAGMVgSPGZIOycFXLXw%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-engineer-at-gyga-force-4289577903?position=3&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=WhjaJaIBtSqynXoWCVqwgw%3D%3D,,"Our client, located in San Francisco's SoMa district, is a well-funded Series B startup with around 25 employees and rapidly growing. They are an AI-first social media management platform helping brands turn followers into loyal, paying customers. Recently securing an additional $8M in funding, they are accelerating growth and product innovation and expanding into advanced image and video generation capabilities.",
https://www.linkedin.com/jobs/view/data-scientist-part-time-temporary-at-state-of-colorado-4289988296?position=4&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=Qb8nyZmn6rocLiYHfcPo%2Fw%3D%3D,,"Department Information



The Colorado Office of Public Guardianship (OPG) provides guardianship services to eligible indigent and incapacitated adult individuals who have no responsible family members or friends who are available and appropriate to serve as guardian; lack adequate resources to compensate a private guardian and pay the costs associated with an appointment proceeding; and are not subject to a petition for appointment of guardian filed by a county adult protective services unit or otherwise authorized by C.R.S.





At OPG, our work is guided by the following principles:



: The OPG should track services provided to allocate resources effectively and meet guardianship needs.





The Colorado Office of Public Guardianship (OPG) is accepting applications for one (1) part-time Data Scientist. This temporary position is responsible for developing and implementing a program to review and evaluate organizational success. Duties include obtaining and tracking internal and external data, designing and conducting studies for quality control, performing cost-benefit analyses of programs and vendors, and preparing reports to communicate findings.



This part-time, temporary role provides targeted support to the Colorado Office of Public Guardianship (OPG) by managing specific, high-priority projects within defined timeframes. Responsibilities focus on essential grant-related and data oversight activities, including gathering and analyzing program information, coordinating key deliverables, and producing clear, actionable reports. The position is designed to address immediate organizational needs and priorities, with scope and workload tailored to fit a reduced schedule while ensuring accuracy, compliance, and meaningful outcomes.

Executive Director of the Office of Public Guardianship









The ideal candidate will have the ability to collect, analyze, and present complex data with clarity and accuracy. This role requires strong organizational skills, sound judgment, adaptability, and the ability to work independently while collaborating effectively with colleagues and stakeholders. Clear communication, attention to detail, and a commitment to high-quality results are essential.











A bachelor's degree (4 years) or master’s degree (6 years) from an accredited institution in a related field (e.g., data science, statistics, economics, public policy, quantitative social sciences) plus relevant professional experience in data science, statistical analysis, or quantitative research to total six (6) years.



Appropriate education will substitute for the required experience on a year-for-year basis as follows:















Join the Office of Public Guardianship (OPG) and use your creativity to build partnerships, expand awareness, and support services that protect and empower vulnerable adults across Colorado.







OPG is an Equal Opportunity Employer. We value the unique perspectives and contributions of individuals with diverse backgrounds and experiences. We actively seek candidates from all identities and communities, including people of color, LGBTQ+ individuals, veterans, and individuals with disabilities. OPG is committed to fostering a workforce that reflects Colorado’s communities and values the inclusion of those historically underrepresented.



Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions. We do not discriminate based on race, color, religion, national origin, sex, age, disability, genetic information, or any other status protected by law. Qualified applicants are given equal consideration, and selection decisions are based solely on job-related factors.



This is a part-time, temporary position based in Denver, Colorado. Potential hybrid work schedule available.



https://judicialco.bamboohr.com/careers



Applications must be submitted through OASIA’s BambooHR system , which manages HR functions for OPG. Applications submitted through other websites, email, or mail will not be accepted.







Only complete applications received by the deadline will be considered. Following the close of the posting, all applications will be reviewed, and selected candidates will be contacted to participate in the interview process.",
https://www.linkedin.com/jobs/view/applied-machine-learning-analyst-gcp-protection-analytics-at-google-4280123862?position=5&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=0lzxxl%2Fcnu%2FCoMHWJ5GJMA%3D%3D,,,
https://www.linkedin.com/jobs/view/senior-data-scientist-research-operations-data-science-at-google-4289483606?position=6&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=ApKMPXt4q5ObVhe5%2FSYTZQ%3D%3D,,,
https://www.linkedin.com/jobs/view/subscription-data-science-analytics-analyst-at-ifit-4279843395?position=7&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=NEeAwbktOw4OMqZWsK3c7w%3D%3D,,,
https://www.linkedin.com/jobs/view/data-scientist-at-millennium-4275023616?position=8&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=h5TZrTcw6lTmoKp4Y1SAjQ%3D%3D,,"Millennium is looking for an extremely talented Data Scientist to join its equities investment group in New York. The successful candidate will combine strong technical skills, financial insights and statistical techniques to explore, analyze, and harness a large variety of structured and unstructured datasets, in order to build data-centric solutions which give teams an edge in their investment process. The candidate must possess the communications skills needed to not only explain sophisticated statistical and technical techniques in clear simple language, but to also listen and understand problems as explained by investment teams in their vernacular.









The estimated base salary range for this position is $150,000, which is specific to New York and may change in the future. Millennium pays a total compensation package which includes a base salary, discretionary performance bonus, and a comprehensive benefits package. When finalizing an offer, we take into consideration an individual’s experience level and the qualifications they bring to the role to formulate a competitive total compensation package.",
https://www.linkedin.com/jobs/view/healthcare-analytics-analyst-at-cohere-health-4278952302?position=9&pageNum=42&refId=T4t%2FK8IQaFBn5h8FDh3FmA%3D%3D&trackingId=vWdHfmmYjF9fDgjB0ZRX5A%3D%3D,,,
https://www.linkedin.com/jobs/view/machine-learning-data-engineer-at-jun-group-4289704739?position=1&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=MnFeVWh8Jc0PpEVNhNF7yw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-ii-at-tpi-global-solutions-4287162053?position=2&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=5VJYK8okc%2BizMDwgf7RU5w%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-report-writer-3-w2-tx-at-chelsoft-solutions-co-4289364019?position=3&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=GHUEjkY6O%2BLVqz3nzXwxdQ%3D%3D,,"Minimum Requirements:

Candidates that do not meet or exceed the stated requirements (skills/experience) will be displayed to customers but may not be chosen for this opportunity.

Years



Experience

8



Mastery in data analytics, creating complex reports

4



Using Power BI creating dashboards and interactive visual reports

4



Create, test, and deploy Power BI Scripts (Python,M and DAX) as well as execute efficient deep analysis

1



Previous experience working with Texas state agencies

4



Prior experience in data-related tasks is preferred

1



1



Previous experience with SAS and its dataset (.sas7bdat) is preferred

1



Previous experience with Jira is preferre

1



Previous experience with BI tools ( SAP, Tableau) is preferred",
https://www.linkedin.com/jobs/view/data-science-business-analyst-intern-fall-2025-at-lensa-4291239011?position=4&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=NOVo04myugVW9tiam7kXow%3D%3D,,"Lensa is a career site that helps job seekers find great jobs in the US. We are not a staffing firm or agency. Lensa does not hire directly for these jobs, but promotes jobs on LinkedIn on behalf of its direct clients, recruitment ad agencies, and marketing partners. Lensa partners with DirectEmployers to promote this job for Ralliant. Clicking ""Apply Now"" or ""Read more"" on Lensa redirects you to the job board/employer site. Any information collected there is subject to their terms and privacy notice.



Join our team as a part-time intern focused on data science and business analytics. This internship offers hands-on experience with data tools, exposure to commercial strategy, and opportunities to contribute to meaningful projects while learning from experienced professionals.

Key Responsibilities













Technology & Innovation



Team Collaboration





Ralliant, originally part of Fortive, now stands as a bold, independent public company driving innovation at the forefront of precision technology. With a global footprint and a legacy of excellence, we empower engineers to bring next-generation breakthroughs to life - faster, smarter, and more reliably. Our high-performance instruments, sensors, and subsystems fuel mission-critical advancements across industries, enabling real-world impact where it matters most. At Ralliant we're building the future, together with those driven to push boundaries, solve complex problems, and leave a lasting mark on the world.

We Are an Equal Opportunity Employer

Ralliant Corporation and all Ralliant Companies are proud to be equal opportunity employers. We value and encourage diversity and solicit applications from all qualified applicants without regard to race, color, national origin, religion, sex, age, marital status, disability, veteran status, sexual orientation, gender identity or expression, or other characteristics protected by law. Ralliant and all Ralliant Companies are also committed to providing reasonable accommodations for applicants with disabilities. Individuals who need a reasonable accommodation because of a disability for any part of the employment application process, please contact us at applyassistance@Ralliant.com.



Tektronix, a wholly owned subsidiary of Ralliant Corporation, is a place where people are challenged to explore the boundaries of what's possible, bringing the digital future one step closer every day. Through precision-engineered measurement solutions, we work with our customers to eliminate the barriers between inspiration and realization of world-changing technologies. We believe that cultivating a deeper sense of loyalty and belonging is key to how we attract and retain our best people. This reality inspires our Inclusion & Diversity vision, We Are More Together, and guides our approach as we all work toward creating great places where our teams work and thrive. Realize your true potential at Tektronix - join us in revolutionizing a better tomorrow!

We Are an Equal Opportunity Employer. Ralliant Corporation and all Ralliant Companies are proud to be equal opportunity employers. We value and encourage diversity and solicit applications from all qualified applicants without regard to race, color, national origin, religion, sex, age, marital status, disability, veteran status, sexual orientation, gender identity or expression, or other characteristics protected by law. Ralliant and all Ralliant Companies are also committed to providing reasonable accommodations for applicants with disabilities. Individuals who need a reasonable accommodation because of a disability for any part of the employment application process, please contact us at applyassistance@Ralliant.com.



The salary range for this position (in local currency) is 20.0 - 40.0

If you have questions about this posting, please contact support@lensa.com",
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289595018?position=5&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=t45%2Bm8249ZhF6wdN2A3Ajw%3D%3D,,,
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289525384?position=6&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=plPOh%2Bw4IOS1Ir0dTOT46Q%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote",
https://www.linkedin.com/jobs/view/data-analyst-at-tietalent-4289521835?position=7&pageNum=45&refId=%2B9sx4Wc%2BZkNlSUQ4HbzIEw%3D%3D&trackingId=9kr3ikO%2F1bt%2BxrmwuP81RQ%3D%3D,,"Data Analyst Job ID 229843 Posted 21-Jul-2025 Service line Advisory Segment Role type Full-time Areas of Interest Consulting, Data & Analytics, Digital & Technology/ Information Technology Location(s) Remote",
